id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type,details,additionals,services,l4,l5,l6
11,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.426896,-34.5822129,Argentina,Capital Federal,Palermo,1.0,,1.0,33.0,33.0,,USD,,"Fray Justo Santamaría De Oro 2200, Entre Charcas Y Paraguay - Departamento en Venta en Palermo, CABA de 33 m2, 1 baño, a .","VENTA DEPARTAMENTO APTO PROFESIONAL DE 1 AMBIENTE EN PALERMO - EN POZO<br>Ubicado en pleno barrio de Palermo, en una de la zonas de mayor crecimiento en la última década, entre Charcas y Paraguay, donde se destaca la cercanía al shopping Distrito Arcos, bosques de Palermo, cercano a las principales áreas comerciales, zonas de interés cultural y todos los medios de locomoción<br><br>Luminoso departamento de 1 ambiente al contrafrente. Hall de entrada. Ambiente con salida a amplio balcón corrido. Cocina americana con anafe eléctrico de 2 hornallas en acero inoxidable, muebles completos e instalación eléctrica y espacio para microondas u horno eléctrico. Baño completo con bañera con mampara de vidrio. Espacio e instalación para lavarropas.<br>Todas la unidades se entregarán con la mayor cantidad de detalles de terminación, destacándose su uso dual entre vivienda y apto profesional, lo que convierte a este emprendimiento en una opción ideal para vivir o como renta.<br>Amenities: Solarium con duchas, Parrilla, Laundry, Lockers, Bicicletero con bicis de cortesía, USB zone, Economía compartida/to share, Fogón, Espacio de meditación, S.U.M., Fitness Rooftop.<br>Posesión estimada: Finales de 2024<br>FINANCIACION: 40% de anticipo en dólares, saldo financiado en pesos con ajuste CAC.<br><br>IMPORTANTE: ESTOS PRECIOS ESTÁN A SUJETOS A APROBACIÓN DEL PROPIETARIO<br> <br><br>TASAMOS TU PROPIEDAD EN EL DIA<br>Contamos con profesionales especialmente entrenados para tasar el valor real de los inmuebles y establecer los criterios adecuados para la cotización del mismo, respetando el patrimonio del cliente que nos confía su propiedad. <br>MATRICULA CUCICBA 3512",Departamento,Venta,"Superficie 33m2, Ambientes 1, Baños 1, Sup. Cubierta 29m2, Cantidad de pisos 9","SUM, Laundry, Balcón",Luz,,,
12,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.5023771036133,-34.59176768680936,Argentina,Capital Federal,Villa Pueyrredon,3.0,1.0,1.0,76.0,76.0,,USD,,"Bulgaria 4300 - Departamento 3 Ambientes C/ Balcón Y Terraza - Sup. Total 76 M² Por M² U$d 1644 - PH en Venta en Villa Pueyrredon, CABA de 76 m2 con 1 dormitorio, 1 baño, a .","Living-comedor, c/balcón y cocina integrada, 1 dormitorios, 1 escritorio, baño, lavadero cubierto., <br><br>ESPECIFICACIONES TÉCNICAS<br><br>Cielorrasos y paredes de enlucido de yeso pintadas al látex .<br>Carpinterías de madera (puertas y zócalos ) terminación al esmalte sintético semimate/brillante.<br>Carpinterías metálicas (perfilería de hierro o chapa de hierro): al esmalte sintético semimate /brillante.<br>Pisos: porcelanato, piso flotante y cerámico.<br>Agua caliente por termotanque.<br>Calefacción : 2 estufas de Tiro balanceado.<br><br>------------------------------------------------------------------------<br><br>OTROS<br>AA Frio/Calor (2 equipos tipo Split)<br>Antigüedad de edificio. 09 años.<br>Cocina y baños reciclados.<br>------------------------------------------------------------------------<br><br>BARRIO<br><br>Villa Pueyrredón.<br><br>Institutos educativos <br>Cercanía Hospital Zubizarreta<br>Cercanía Plaza Martín Rodríguez,<br><br>------------------------------------------------------------------------<br><br>MEDIOS DE TRANSPORTE<br><br>Medios de transporte: <br>Líneas de colectivos, 78, 87, 105, 107, 108, 110, 114, 123, 176<br>Ferrocarril Linea Urquiza est. El Libertador <br><br>------------------------------------------------------------------------<br><br>REFERENCIA HISTÓRICA<br><br>Bulgaria es una nación balcánica con un terreno diverso que rodea la costa del mar Negro, un interior montañoso y ríos, entre ellos el Danubio. Es un crisol cultural con influencias griegas, eslavas, otomanas y persas, y posee una rica tradición de danzas, música, trajes y artesanía. A los pies del monte Vitosha, que tiene forma de cúpula, se encuentra la ciudad capital, Sofía, que data del siglo V a. C. <br><br>------------------------------------------------------------------------<br><br><br>------------------------------------------<br><br>AVISO LEGAL<br><br>Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario a la inmobiliaria que publica el anuncio y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.<br><br>------------------------------------------",PH,Venta,"Superficie 76m2, Ambientes 3, Baños 1, Dormitorios 1, Sup. Cubierta 60m2, Antigüedad9 años","Aire Acondicionado, Patio, Aceptan Mascotas, Balcón, Terraza","Gas, Luz",,,
13,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4762482,-34.5427107,Argentina,Capital Federal,Saavedra,4.0,3.0,2.0,118.13,118.13,,USD,,"Vidal 4600 - PH en Venta en Saavedra, CABA de 118.13 m2 con 3 dormitorios, 2 baños, a .","¡Muy lindo y luminoso PH en Saavedra, próximo al acceso Gral. Paz y Av. Cabildo.<br><br>Descripción básica:<br>- PH de 3 pisos con dos patios y dos terracitas. Todas con muy linda vista.<br>- Una de las terracitas con parrilla.<br>- Dos habitaciones, 2 baños completos y un toilette.<br>- Patios en Planta Baja.<br><br><br>Superficies:<br>- Cubierta: 86,79 m2.<br>- Semicubierta: 1,18 m2.<br>- Descubierta: 30,16.<br>- Total: 118,13m2.<br><br><br>Distribución de ambientes:<br>- Planta baja: Living comedor con salida a un patio, cocina con salida al segundo patio y Toilette.<br>- Primer Piso: Dos dormitorios con placar, el principal con salida a balcón terraza y baño completo.<br>- Segundo piso: Un dormitorio o espacio multiuso, con salida a terraza con parrilla, lavadero y baño completo.<br><br><br>Gastos: <br>- Expensas: $2.000.<br><br>Descripción de edificación: <br>- 26 años de antigüedad.<br>- 6 unidades.<br><br><br>Entrega:<br>- Actualmente habitado.<br>- La documentación de la propiedad está en condiciones para la compraventa. <br><br><br>Accesibilidad:<br>-Colectivos: 15, 19, 21, 28, 57, 59, 60, 68, 71, 117, 130, 133, 151, 152, 161, 168, 184, 194.<br><br><br>Descripción del barrio:<br>-La propiedad se encuentra en una zona muy tranquila y silenciosa del barrio de Saavedra, que pertenece a la comuna 12 de la ciudad de Buenos Aires. El PH está frente a la calle Vidal, a tres cuadras de Av. Cabildo, y tres cuadras de Av. Gral. Paz. <br><br><br>No accesible para personas con movilidad reducida - Ley 5.115 de la C.A.B.A.<br><br>------<br><br>Todas las propiedades publicadas en el perfil de ****** se encuentran a cargo de un profesional matriculado. La intermediación y la conclusión de las operaciones vinculadas a la presente publicación serán realizadas exclusivamente por la firma:<br><br>LAMAC ****** PREMIUM S.A.U. (C.U.I.T. N° 33-71728445-9)<br><br>Corredora responsable: Carina Soledad Becchio<br><br>Matrícula: CUCICBA 5424",PH,Venta,"Superficie 118.13m2, Ambientes 4, Baños 2, Dormitorios 3, Toilette 1, Sup. Cubierta 80m2, Antigüedad27 años, Cantidad de pisos 1, Departamentos por piso 6","Aire Acondicionado, Balcón, Terraza","Gas, Luz",,,
14,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.5015247,-34.5997694,Argentina,Capital Federal,Villa Devoto,3.0,2.0,2.0,82.0,82.0,,USD,,"Av. Fco. Beiró Al 3400 - Departamento en Venta en Villa Devoto, CABA de 82 m2 con 2 dormitorios, 2 baños, a .","Semipiso de MUCHA categoría semi nuevo con solárium y bauleras individuales en sótano. <br><br>Piso alto al contrafrente.<br> <br>Dormitorio principal en suite con vestidor con interiores de placard completos.<br><br>Segundo dormitorio tambien con baño completo .<br><br>Pisos de parquet y aire frio/calor en todos los ambientes. <br><br>Cocina independiente a Gas Muebles de cocina completos, alacenas, bajomesadas, cocina y spar. <br>Lavadero en el balcon completamente independiente.<br><br>Persianas de aluminio en dormitorios. <br><br>APTO CRÉDITO BANCARIO, edificio con muy bajas expensas.<br><br>ULTIMAS UNIDADES DISPONIBLES CONSULTE<br>Piso alto.<br><br><br><br>Ubicación:<br>-2 cuadras Plazoleta Elena L. de Roffo<br>-6 cuadras Plaza Arenales <br>-5 cuadras Estación Villa del Parque Ferrocarril Mitre<br>-Colectivos: 80-146-105-108<br><br><br><br>D'Amato Propiedades<br>CUCICBA 6725<br>CMCPSM 2723<br>Oficina: 2005-2222 <br>Whatsapp : <br>Instagram : @damatopropiedades<br><br><br>*Las descripciones, medidas, superficies y proporciones consignadas en esta ficha son aproximadas, solamente se indican de manera orientativa.",Departamento,Venta,"Superficie 82m2, Ambientes 3, Baños 2, Dormitorios 2, Sup. Cubierta 70m2, Cantidad de pisos 8","Aire Acondicionado, Aceptan Mascotas, Balcón, Terraza","Gas, Luz",,,
15,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4224631,-34.5982786,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,88.0,88.0,,USD,,"Lavalle Al 4000 - Departamento en Venta en Palermo, CABA de 88 m2 con 3 dormitorios, 2 baños, a .","Oportunidad en Torre Palcos de Palermo!! Impecable departamento de 4 ambientes en este espectacular complejo. <br>El departamento se encuentra en un piso alto, contrafrente, muy luminoso.<br>""VISTA PANORÁMICA DESDE TODOS LOS AMBIENTES ""<br>Pisos Patagonia simil madera .<br>Doble Cortinas Black Out con control electrónico y&nbsp; Screen.<br>Calefacción Digital en todos los ambientes.<br>Dormitorio principal en suite y un segundo baño completo. Gran Toilette de recepción.<br>El living comedor tiene salida a un balcón aterrazado con cerramiento , creando un espacio más .<br>Cómoda cocina con comedor diario con ventanal a la vista panorámica.<br> Doble mesada con 2 bachas y muy&nbsp;buenos espacios de guardado. Espacio para lavarropas y lava vajilla.<br>Doble circulación.<br>El precio INCLUYE 1 Cochera fija .<br>Posibilidad de adquirir otra, consultar valor.<br>Calefacción por loza radiante, regulable en cada ambiente con visores individuales.<br>Aire acondicionado en todos los ambientes.<br>Torres de 10 años de atiguedad de excelente construcción. Seguridad 24 horas.<br>Las cocheras se encuentran en el primer y segundo subsuelo. Lugar de guardado para bicicletas.<br>Laundry en el primer subsuelo.<br>SUM totalmente equipado.<br>En la planta baja del complejo encontramos espacio con juego para niños, piscina, cancha de tenis y un quincho cubierto con parrillas.<br>Gimnasio, sauna y yacuzzi en el piso 24 con inmejorable vista.<br>Expensas Marzo 2022: $ 30.000 aprox.<br><br><br> <br> <br><br>La intermediación y conclusión de las operaciónes se llevan a cabo por el corredor matriculado: Marina Carpanelli, CUIT nro.27-23326893-9, CPI 8207 y Juan Pablo Pignataro CMCPSI 6560 Guatemala 5901, Palermo - CABA.<br><br>Las fotos, descripciones y demás datos, son meramente descriptivos. Las medidas, porcentuales, superficies y designaciones exactas surgen del reglamento de copropiedad y administración, del plano de mensura y división del inmueble. El precio puede estar sujeto a modificaciones.",Departamento,Venta,"Superficie 88m2, Ambientes 4, Baños 2, Cocheras 1, Dormitorios 3, Toilette 1, Sup. Cubierta 83m2, Antigüedad10 años","Pileta, Seguridad, Aire Acondicionado, SUM, Laundry, Gimnasio, Balcón, Terraza","Gas, Luz",,,
16,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.3826048,-34.5987919,Argentina,Capital Federal,San Nicolás,2.0,1.0,1.0,34.66,34.66,,USD,,"Cerrito Al 50 - Departamento en Venta en San Nicolás, CABA de 34.66 m2 con 1 dormitorio, 1 baño, a .","En excelente ubicación, en pleno centro de la Ciudad, calle Cerrito entre Bartolome Mitre y Avda. Rivadavia, 2 ambientes con balcon muy luminoso, apto profesional, cocina y baño completo. Opción cochera fija cubierta en 1er subsuelo.<br>Transportes Cercanos Colectivos: 5, 6, 7, 8, 9, 10, 17, 23, 24, 26, 29, 39, 45, 50, 56, 59, 60, 64, 67, 70, 86, 91, 98, 100, 102, 103, 105, 109, 111, 115, 129, 140, 146, 180. Subtes (Metro): 9 DE JULIO (Línea D), AV. DE MAYO (Línea C), C. PELLEGRINI (Línea B), DIAGONAL NORTE (Línea C), LIMA (Línea A) PIEDRAS (Línea A), SAENZ PEÑA (Línea A)<br><br><br><br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física LEY 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.",Departamento,Venta,"Superficie 34.66m2, Ambientes 2, Baños 1, Dormitorios 1, Sup. Cubierta 31.47m2, Antigüedad45 años",Balcón,,,,
17,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4529695,-34.58145409999999,Argentina,Capital Federal,Chacarita,7.0,5.0,2.0,238.12,238.12,,USD,,"Teodoro García 3600 - PH en Venta en Chacarita, CABA de 238.12 m2 con 5 dormitorios, 2 baños, a .","¡Increíble oportunidad luminoso PH de 7 ambientes, apto profesional, con balcones en todos sus ambientes!<br><br>Descripción básica:<br>- Excelente estado de conservación.<br>- Muy luminoso, posee balcón al frente.<br>- Apto profesional con doble entrada, lo que separa la vivienda del posible consultorio.<br>- Primer piso por escalera.<br>- Posee dependencia de servicio con baño propio.<br>- La unidad cuenta con una baulera en la propiedad y otra privada en PB.<br><br>Medidas por escritura:<br>- Superficie cubierta: 223.91 m2.<br>- Superficie semicubierta: 14.21 m2.<br>- Superficie total: 238.12 m2.<br><br>Gastos:<br>- Expensas: $ 12.000<br>- ABL : $6.000<br><br>Calidad ambiental:<br>- Muy luminoso.<br><br>Calefacción y refrigeración de ambientes:<br>- Agua caliente por calefón.<br>- Aires frío/calor en ambientes.<br><br>Otros aspectos a destacar de la propiedad:<br>- Amplia cocina independiente a gas.<br>- Doble entrada a la unidad.<br>- Lavadero independiente.<br><br>Accesibilidad:<br>- Colectivos: 19, 39, 42, 44, 63, 65, 71, 76, 87, 90, 93, 108, 140, 151, 168, 176, 184.<br>- Subte (metro): Linea B (Federico Lacroze)<br><br>Entrega:<br>- Rápida entrega.<br>- Actualmente se encuentra habitado.<br>- La documentación de la propiedad está en condiciones para la compraventa.<br><br>-------------------------------------------------------<br><br>Todas las propiedades publicadas en el perfil de ****** se encuentran a cargo de un profesional matriculado. La intermediación y la conclusión de las operaciones serán llevadas exclusivamente por la firma:<br><br>Carina Beccio<br>Lamac Propiedades<br>Matrícula: CUCICBA 5424",PH,Venta,"Superficie 238.12m2, Ambientes 7, Baños 2, Dormitorios 5, Toilette 1, Sup. Cubierta 223.91m2, Apto profesionalSí, Antigüedad60 años, Cantidad de pisos 2, Departamentos por piso 3","Aceptan Mascotas, Balcón","Gas, Luz",,,
18,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4805581,-34.5711454,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,91.0,91.0,,USD,,"Departamento En Venta En Palermo - Departamento en Venta en Palermo, CABA de 91 m2 con 2 dormitorios, 2 baños, a .","Excelente departamento en Palermo a cuadras del Rosedal, con pallier privado, dos dormitorios en suite y toillette.<br> <br> <br><br>Tiene una amplia cocina, con espacio para comedor diario, lavadero y entrada de servicio. El ascensor de servicio es doble y facilita las mudanzas.<br><br>El edificio es de mucha categoria y cuenta con muy buenos amenities, playground para niños, pileta rodeada de jardines, S.U.M. y gimnasio. Seguridad 24 hs.<br><br>Las medidas, monto de expensas y de ABL son aproximados y al solo efecto orientativo. Las medidas reales surgirán del título de propiedad respectivo.<br><br>La venta de este inmueble está sujeta a la tramitación del Código de Transferencia de Inmuebles (COTI), de conformidad con la normativa vigente (Res. AFIP 2371/08, 2439/08 y ccs.) por parte del propietario.",Departamento,Venta,"Superficie 91m2, Ambientes 3, Baños 2, Cocheras 1, Dormitorios 2, Toilette 1, Sup. Cubierta 91m2, Antigüedad6 años","Aire Acondicionado, Gimnasio, Aceptan Mascotas","Gas, Luz",,,
19,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.5099929,-34.6253517,Argentina,Capital Federal,Floresta,2.0,1.0,1.0,84.9,84.9,,USD,,"Lope De Vega 1543 - Departamento en Venta en Floresta, CABA de 84.9 m2 con 1 dormitorio, 1 baño, a .","DESCRIPCIÓN<br>Edificio sobre esquina, en el corazón de Monte Castro. A 1 cuadra de la Av. Álvarez Jonte y 1 cuadra de la Plaza Don Bosco.<br>Cercanía con la Av. Juan B. Justo, Metrobús.<br><br>Al ser esquina, todos los ambientes ventilan al frente. Unidades muy luminosas. Ideal como primer vivienda u oficina/consultorio.<br><br>Unidades se entregan con:<br>-Preinstalación de A/C en ambos ambientes + 1 A/C colocado. <br>-Cocina completa, sin electrodomésticos.<br>-Mueble de placares instalados con puertas corrediza.<br>-Pisos de Cerámica en cocina y baños y piso flotante en living y habitación. <br>-SUM con cocina y Parrilla en Terraza.<br>-Amplio local en PB.<br><br>Se deja constancia que las medidas, superficies, m2 y proporciones consignadas son aproximados, al igual que las medidas parciales y/o de los ambientes esta sujeto a verificación y/o ajuste. El valor indicado de expensas esta sujeto a variación. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual<br><br><br>---<br>Se deja constancia que las medidas, superficies, m2 y proporciones consignadas son aproximados, al igual que las medidas parciales y/o de los ambientes esta sujeto a verificación y/o ajuste. El valor indicado de expensas esta sujeto a variación. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual.<br>---<br><br>CLICK APARTS <br><br>Contáctenos :<br><br><br><br>E-mail : ***<br>Web: /<br>Facebook: /<br>Instagram: /",Departamento,Venta,"Superficie 84.9m2, Ambientes 2, Baños 1, Dormitorios 1, Sup. Cubierta 44.6m2, Cantidad de pisos 5","Aire Acondicionado, SUM, Aceptan Mascotas, Terraza",Luz,,,
20,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4108762,-34.5926122,Argentina,Capital Federal,Palermo,1.0,1.0,1.0,34.8,34.8,,USD,,"Charcas Al 3100 - Departamento en Venta en Palermo, CABA de 34.8 m2 con 1 dormitorio, 1 baño, a .","Fecha de entrega: Enero 2022<br> <br>El proyecto Charcas Live se encuentra ubicado en Palermo, a pocos metros de la principal avenida comercial del barrio: Av. Santa Fe , donde se encuentra la mayor variedad de transporte público (numerosas líneas de colectivo y la estación Aguero de subte D) y el shopping Alto Palermo. Asimismo, a pocos metros se encuentras las conocidas avenidas Córdoba y Coronel Díaz donde circula una gran variedad de transporte público y donde hay diversos puntos de interés educativos y de entretenimiento como: el Hospital de Niños, la Universidad de Palermo, el boulevard Charcas y gran variedad de locales gastronómicos. Sin dudas Charcas live es un proyecto atractivo que se encuentra cerca de todo, en una zona ideal para vivir.El emprendimiento consiste en 29 unidades de 27 m2 a 65 m2 con cómodos balcones. Las unidades del último nivel además tienen terrazas privadas. Es un proyecto de seis pisos con espaciosas unidades de 1 y 2 ambientes terminadas con equipamiento de alta calidad y detalles que hacen de Charcas Life un producto premium:<br>-Piso vinílico-Carpintería de aluminio DVH-Muebles de cocina revestidos en Melamina-Mesadas de granito en cocina y de mármol en baño-Grifería y artefactos sanitarios de primera marca-Anafes eléctricos-Aire acondicionado frío y calor instalado-Agua caliente central-Laundry-Grupo electrógeno-Solarium<br>Forma de pago: Anticipo del 50% en USD al día de la firma del boleto, y el saldo pesificado al tipo de cambio al día de la firma del boleto pagadero en cuotas en pesos ajustadas por CAC hasta el final de la obra",Departamento,Venta,"Superficie 34.8m2, Ambientes 1, Baños 1, Dormitorios 1, Sup. Cubierta 33.3m2, Cantidad de pisos 6","Laundry, Balcón, Terraza",,,,
21,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4369269,-34.5982748,Argentina,Capital Federal,Villa Crespo,3.0,2.0,1.0,78.0,78.0,,USD,,"Ramírez De Velazco  Al 500 - PH en Venta en Villa Crespo, CABA de 78 m2 con 2 dormitorios, 1 baño, a .","Ph sin expensas en excelente ubicación, living comedor, 2 dormitorios, balcon al frente, a metros de R. S. Ortiz, próximo a Avda. Corrientes y subte <br>Es un 2do piso por escalera.<br><br> <br><br><br><br><br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física LEY 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.",PH,Venta,"Superficie 78m2, Ambientes 3, Baños 1, Dormitorios 2, Sup. Cubierta 73m2, Antigüedad70 años",Balcón,Gas,,,
22,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4582942,-34.575282,Argentina,Capital Federal,Belgrano,4.0,3.0,1.0,80.0,80.0,,USD,,"Virrey Olaguer Y Feliu Al 3300 - Departamento en Venta en Belgrano, CABA de 80 m2 con 3 dormitorios, 1 baño, a .","4 ambientes, piso alto, vista a la Ciudad. Impecable 4 ambientes , 3 dormitorios. Piso alto, vista abierta a la ciudad. Cocina separada , espacio para lavarropas. Piso flotante. Entrada de servicio. 1 baño completo. 1 toilette. 2 aires acondicionados. Calefaccion tiro balanceado. Amenities; SUM totalmente equipado. Edificio de unos 40 años. Baulera grande en ultimo piso<br>Excelente ubicacion, a 1 cuadra de Elcano, a 2 cuadras de av Forest, y a 3 cuadras de Alvarez Thomas<br><br> <br><br>Consulta por esta propiedad AHORA.<br><br><br>VENDE y COMPRA con LEXINTON, inmobiliaria LIDER en realizar compra / venta simultanea.",Departamento,Venta,"Superficie 80m2, Ambientes 4, Baños 1, Dormitorios 3, Toilette 1, Sup. Cubierta 75m2, Antigüedad40 años","Aire Acondicionado, SUM, Aceptan Mascotas",Gas,,,
23,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.414527,-34.5981788,Argentina,Capital Federal,Palermo,1.0,1.0,1.0,60.0,60.0,,USD,,"Cordoba 3400* - Piso 11 - Monoambiente C/ Balcón Y Baulera - Sup. Total 60 M². Precio M² U$d 2200 - Departamento en Venta en Palermo, CABA de 60 m2 con 1 dormitorio, 1 baño, a .","Monoambiente muy luminoso con cocina separada con instalación para lavaropa y baño completo.<br>------------------------------------------------------------------------<br> <br>ESPECIFICACIONES TÉCNICAS<br> <br>Cielorrasos y paredes de enlucido de yeso pintadas al látex .<br>Carpinterías de madera (puertas, zócalos ) terminación al esmalte sintético semimate.<br>Carpinterías metálicas (perfilería de hierro o chapa de hierro): al esmalte sintético semimate<br>Pisos: parquet y mosaico granítico en áreas de servicio y balcón.<br> <br>------------------------------------------------------------------------<br> <br>SERVICIOS INDIVIDUALES<br> <br>Aire Acondicionado frío calor<br>Calefacción por radiadores.<br> <br>------------------------------------------------------------------------<br> <br>SERVICIOS CENTRALIZADOS<br> <br>Sin servicios centralizados.<br>------------------------------------------------------------------------<br> <br>OTROS<br> <br>Antigüedad de edificio: 15 años.<br> <br>------------------------------------------------------------------------<br> <br>BARRIO<br> <br>Palermo, Ciudad de Buenos Aires<br>Cercanía Universidad de Palermo, Sanatorio Güemes, Iglesia Santa María del Rosario de San Nicolás, McDonalds, Hacoaj.<br> <br>------------------------------------------------------------------------<br> <br>MEDIOS DE TRANSPORTE<br> <br>Acceso a varias líneas de colectivos.<br>Subte: Línea H, Estación Córdoba.<br>Subte: Línea B, Estación Medrano.<br>Conexión con toda la ciudad.<br> <br>------------------------------------------------------------------------<br> <br>RESEÑA HISTÓRICA<br> <br>Pcia. de Córdoba<br><br>Córdoba es la ciudad capital de la provincia de Córdoba, Argentina. Se sitúa en la región central del país, a ambas orillas del río Suquía. Es la segunda ciudad más poblada de Argentina después de Buenos Aires y la más extensa del país. También se constituye en un importante centro cultural, económico, educativo, financiero y de entretenimiento de la región. También es conocida como «La Docta» o «La Ciudad de las Campanas».1?2?3?<br><br>Fue fundada por el sevillano Jerónimo Luis de Cabrera el 6 de julio de 1573, como un pueblo de españoles que sirviera de refugio contra los indígenas, y así poder desplazarse y comerciar libremente. La ciudad fue declarada capital provisional en dos ocasiones: la primera, en 1806, durante las Invasiones Inglesas al Virreinato del Río de la Plata y luego, en 1955, durante los hechos del golpe militar autodenominado Revolución Libertadora.<br><br>------------------------------------------------------------------------<br><br><br>------------------------------------------<br><br>AVISO LEGAL<br><br>Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario a la inmobiliaria que publica el anuncio y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.<br><br>------------------------------------------",Departamento,Venta,"Superficie 60m2, Ambientes 1, Baños 1, Dormitorios 1, Sup. Cubierta 55m2, Antigüedad15 años","Aire Acondicionado, Balcón","Gas, Luz",,,
